frame,t_sec,pairing,source,x1,y1,x2,y2,score
279,11.16,B,both_agree,1874.2,795.3,2100.8,1134.2,0.828
279,11.16,B,both_agree,2524.0,1068.7,2898.8,1553.1,0.749
279,11.16,B,both_agree,2160.1,1107.6,2290.4,1341.6,0.696
280,11.2,A,scrfd,1614.2,360.1,2027.4,850.2,0.901
280,11.2,A,scrfd,1882.7,797.3,2109.4,1135.6,0.809
280,11.2,A,scrfd,2179.8,1114.8,2304.9,1339.3,0.729
280,11.2,A,scrfd,2532.5,1074.1,2903.5,1548.8,0.729
280,11.2,B,both_agree,1614.2,360.1,2027.4,850.2,0.901
280,11.2,B,both_agree,1882.7,797.3,2109.4,1135.6,0.809
280,11.2,B,both_agree,2179.8,1114.8,2304.9,1339.3,0.729
280,11.2,B,both_agree,2532.5,1074.1,2903.5,1548.8,0.729
281,11.24,A,scrfd,1614.1,362.1,2027.1,849.2,0.9
281,11.24,A,scrfd,1897.0,797.5,2119.0,1136.7,0.846
281,11.24,A,scrfd,2201.0,1120.3,2324.2,1338.7,0.759
281,11.24,A,scrfd,2537.9,1058.9,2899.4,1548.5,0.705
281,11.24,B,both_agree,1614.1,362.1,2027.1,849.2,0.9
281,11.24,B,both_agree,1897.0,797.5,2119.0,1136.7,0.846
281,11.24,B,both_agree,2201.0,1120.3,2324.2,1338.7,0.759
281,11.24,B,both_agree,2537.9,1058.9,2899.4,1548.5,0.705
282,11.28,A,scrfd,1614.3,363.2,2026.7,848.8,0.899
282,11.28,A,scrfd,1907.6,801.0,2127.1,1136.2,0.859
282,11.28,A,scrfd,2542.5,1015.4,2901.9,1552.8,0.74
282,11.28,A,scrfd,2215.8,1118.1,2347.8,1335.3,0.684
282,11.28,B,both_agree,1614.3,363.2,2026.7,848.8,0.899
282,11.28,B,both_agree,1907.6,801.0,2127.1,1136.2,0.859
282,11.28,B,both_agree,2542.5,1015.4,2901.9,1552.8,0.74
282,11.28,B,both_agree,2215.8,1118.1,2347.8,1335.3,0.684
283,11.32,A,scrfd,1614.9,361.2,2027.3,849.7,0.898
283,11.32,A,scrfd,1910.1,799.2,2138.0,1139.9,0.867
283,11.32,A,scrfd,2552.9,1004.9,2900.7,1557.1,0.747
283,11.32,A,scrfd,2236.2,1120.3,2367.4,1337.9,0.746
283,11.32,B,both_agree,1614.9,361.2,2027.3,849.7,0.898
283,11.32,B,both_agree,1910.1,799.2,2138.0,1139.9,0.867
283,11.32,B,both_agree,2552.9,1004.9,2900.7,1557.1,0.747
283,11.32,B,both_agree,2236.2,1120.3,2367.4,1337.9,0.746
284,11.36,A,scrfd,1615.4,360.5,2027.2,850.2,0.897
284,11.36,A,scrfd,1912.4,799.9,2149.1,1146.0,0.854
284,11.36,A,scrfd,2564.1,993.2,2907.4,1548.6,0.765
284,11.36,A,scrfd,2255.9,1119.7,2385.4,1333.2,0.747
284,11.36,B,both_agree,1615.4,360.5,2027.2,850.2,0.897
284,11.36,B,both_agree,1912.4,799.9,2149.1,1146.0,0.854
284,11.36,B,both_agree,2564.1,993.2,2907.4,1548.6,0.765
284,11.36,B,both_agree,2255.9,1119.7,2385.4,1333.2,0.747
285,11.4,A,scrfd,1615.5,361.7,2027.4,849.5,0.896
285,11.4,A,scrfd,1918.2,794.6,2158.3,1149.2,0.825
285,11.4,A,scrfd,2564.2,969.7,2903.3,1551.0,0.766
285,11.4,A,scrfd,2273.1,1123.3,2404.3,1332.1,0.742
285,11.4,B,both_agree,1615.5,361.7,2027.4,849.5,0.896
285,11.4,B,both_agree,1918.2,794.6,2158.3,1149.2,0.825
285,11.4,B,both_agree,2564.2,969.7,2903.3,1551.0,0.766
285,11.4,B,both_agree,2273.1,1123.3,2404.3,1332.1,0.742
286,11.44,A,scrfd,1615.1,362.3,2027.9,849.7,0.897
286,11.44,A,scrfd,1926.6,795.1,2163.9,1144.1,0.841
286,11.44,A,scrfd,2293.2,1120.7,2425.9,1333.2,0.767
286,11.44,A,scrfd,2575.1,970.1,2905.9,1552.9,0.758
286,11.44,B,both_agree,1615.1,362.3,2027.9,849.7,0.897
286,11.44,B,both_agree,1926.6,795.1,2163.9,1144.1,0.841
286,11.44,B,both_agree,2293.2,1120.7,2425.9,1333.2,0.767
286,11.44,B,both_agree,2575.1,970.1,2905.9,1552.9,0.758
287,11.48,A,scrfd,1615.9,362.7,2028.6,849.8,0.897
287,11.48,A,scrfd,1939.2,800.8,2173.0,1135.2,0.863
287,11.48,A,scrfd,2579.6,990.3,2917.1,1545.1,0.747
287,11.48,A,scrfd,2308.6,1122.3,2443.4,1325.1,0.716
287,11.48,B,both_agree,1615.9,362.7,2028.6,849.8,0.897
287,11.48,B,both_agree,1939.2,800.8,2173.0,1135.2,0.863
287,11.48,B,both_agree,2579.6,990.3,2917.1,1545.1,0.747
287,11.48,B,both_agree,2308.6,1122.3,2443.4,1325.1,0.716
288,11.52,A,scrfd,1616.2,362.2,2029.6,850.4,0.899
288,11.52,A,scrfd,1945.1,793.8,2179.7,1134.3,0.865
288,11.52,A,scrfd,2327.7,1123.9,2462.8,1326.7,0.753
288,11.52,A,scrfd,2586.5,982.2,2918.0,1544.6,0.74
288,11.52,B,both_agree,1616.2,362.2,2029.6,850.4,0.899
288,11.52,B,both_agree,1945.1,793.8,2179.7,1134.3,0.865
288,11.52,B,both_agree,2327.7,1123.9,2462.8,1326.7,0.753
288,11.52,B,both_agree,2586.5,982.2,2918.0,1544.6,0.74
289,11.56,A,scrfd,1615.9,360.8,2030.6,850.6,0.9
289,11.56,A,scrfd,1951.3,791.9,2185.2,1131.0,0.872
289,11.56,A,scrfd,2350.2,1120.4,2481.6,1326.2,0.757
289,11.56,A,scrfd,2589.4,979.2,2919.1,1548.2,0.719
289,11.56,B,both_agree,1615.9,360.8,2030.6,850.6,0.9
289,11.56,B,both_agree,1951.3,791.9,2185.2,1131.0,0.872
289,11.56,B,both_agree,2350.2,1120.4,2481.6,1326.2,0.757
289,11.56,B,both_agree,2589.4,979.2,2919.1,1548.2,0.719
290,11.6,A,scrfd,1616.0,360.1,2030.9,850.8,0.901
290,11.6,A,scrfd,1955.1,788.0,2192.1,1130.1,0.859
290,11.6,A,scrfd,2365.6,1118.8,2499.9,1326.2,0.76
290,11.6,A,scrfd,2591.9,977.0,2921.7,1549.5,0.71
290,11.6,B,both_agree,1616.0,360.1,2030.9,850.8,0.901
290,11.6,B,both_agree,1955.1,788.0,2192.1,1130.1,0.859
290,11.6,B,both_agree,2365.6,1118.8,2499.9,1326.2,0.76
290,11.6,B,both_agree,2591.9,977.0,2921.7,1549.5,0.71
291,11.64,A,scrfd,1615.8,360.4,2030.7,851.0,0.902
291,11.64,A,scrfd,1960.7,778.3,2198.6,1138.4,0.831
291,11.64,A,scrfd,2391.1,1121.6,2519.4,1327.4,0.76
291,11.64,A,scrfd,2592.2,982.1,2929.9,1555.1,0.699
291,11.64,B,both_agree,1615.8,360.4,2030.7,851.0,0.902
291,11.64,B,both_agree,1960.7,778.3,2198.6,1138.4,0.831
291,11.64,B,both_agree,2391.1,1121.6,2519.4,1327.4,0.76
291,11.64,B,both_agree,2592.2,982.1,2929.9,1555.1,0.699
292,11.68,A,scrfd,1616.7,362.7,2029.8,850.3,0.901
292,11.68,A,scrfd,1963.5,767.3,2206.9,1139.8,0.818
292,11.68,A,scrfd,2592.2,992.9,2928.6,1554.4,0.703
292,11.68,A,scrfd,2405.7,1120.3,2538.2,1325.1,0.673
292,11.68,B,both_agree,1616.7,362.7,2029.8,850.3,0.901
292,11.68,B,both_agree,1963.5,767.3,2206.9,1139.8,0.818
292,11.68,B,both_agree,2592.2,992.9,2928.6,1554.4,0.703
292,11.68,B,both_agree,2405.7,1120.3,2538.2,1325.1,0.673
293,11.72,A,scrfd,1617.3,362.4,2029.9,850.0,0.902
293,11.72,A,scrfd,1966.1,763.1,2215.8,1141.4,0.839
293,11.72,A,scrfd,2428.7,1121.9,2561.0,1324.1,0.719
293,11.72,A,scrfd,2589.1,995.3,2932.7,1560.4,0.705
293,11.72,B,both_agree,1617.3,362.4,2029.9,850.0,0.902
293,11.72,B,both_agree,1966.1,763.1,2215.8,1141.4,0.839
293,11.72,B,both_agree,2428.7,1121.9,2561.0,1324.1,0.719
293,11.72,B,both_agree,2589.1,995.3,2932.7,1560.4,0.705
294,11.76,A,scrfd,1618.5,362.9,2029.9,849.4,0.902
294,11.76,A,scrfd,1978.9,761.2,2225.6,1137.7,0.83
294,11.76,A,scrfd,2447.8,1124.3,2580.3,1324.9,0.696
294,11.76,A,scrfd,2591.7,1009.1,2934.8,1560.1,0.681
294,11.76,B,both_agree,1618.5,362.9,2029.9,849.4,0.902
294,11.76,B,both_agree,1978.9,761.2,2225.6,1137.7,0.83
294,11.76,B,both_agree,2447.8,1124.3,2580.3,1324.9,0.696
294,11.76,B,both_agree,2591.7,1009.1,2934.8,1560.1,0.681
295,11.8,A,scrfd,1618.3,364.1,2030.4,848.0,0.902
295,11.8,A,scrfd,1986.5,761.5,2233.1,1134.8,0.862
295,11.8,A,scrfd,2470.3,1131.6,2598.9,1319.6,0.707
295,11.8,A,scrfd,2589.2,1007.3,2927.0,1561.6,0.66
295,11.8,B,both_agree,1618.3,364.1,2030.4,848.0,0.902
295,11.8,B,both_agree,1986.5,761.5,2233.1,1134.8,0.862
295,11.8,B,both_agree,2470.3,1131.6,2598.9,1319.6,0.707
295,11.8,B,both_agree,2589.2,1007.3,2927.0,1561.6,0.66
296,11.84,A,scrfd,1618.6,364.4,2030.4,847.8,0.902
296,11.84,A,scrfd,1992.0,751.8,2242.8,1131.6,0.854
296,11.84,A,scrfd,2493.5,1131.7,2622.2,1327.5,0.681
296,11.84,A,scrfd,2587.0,1041.6,2925.7,1566.8,0.667
296,11.84,B,both_agree,1618.6,364.4,2030.4,847.8,0.902
296,11.84,B,both_agree,1992.0,751.8,2242.8,1131.6,0.854
296,11.84,B,both_agree,2493.5,1131.7,2622.2,1327.5,0.681
296,11.84,B,both_agree,2587.0,1041.6,2925.7,1566.8,0.667
297,11.88,A,scrfd,1618.1,366.5,2030.6,847.3,0.901
297,11.88,A,scrfd,2009.7,747.5,2251.8,1128.2,0.824
297,11.88,A,scrfd,2591.1,1046.2,2924.3,1562.2,0.63
297,11.88,A,scrfd,2510.5,1129.5,2627.1,1324.0,0.582
297,11.88,B,both_agree,1618.1,366.5,2030.6,847.3,0.901
297,11.88,B,both_agree,2009.7,747.5,2251.8,1128.2,0.824
297,11.88,B,both_agree,2591.1,1046.2,2924.3,1562.2,0.63
297,11.88,B,both_agree,2510.5,1129.5,2627.1,1324.0,0.582
298,11.92,A,scrfd,1617.5,364.0,2030.7,848.7,0.902
298,11.92,A,scrfd,2007.7,745.7,2263.0,1150.3,0.808
298,11.92,A,scrfd,2585.9,1068.3,2919.3,1566.0,0.64
298,11.92,B,both_agree,1617.5,364.0,2030.7,848.7,0.902
298,11.92,B,both_agree,2007.7,745.7,2263.0,1150.3,0.808
298,11.92,B,both_agree,2585.9,1068.3,2919.3,1566.0,0.64
299,11.96,A,scrfd,1617.2,357.6,2030.2,850.6,0.901
299,11.96,A,scrfd,2017.3,744.7,2269.9,1147.0,0.803
299,11.96,A,scrfd,2582.7,1056.9,2919.8,1565.2,0.652
299,11.96,B,both_agree,1617.2,357.6,2030.2,850.6,0.901
299,11.96,B,both_agree,2017.3,744.7,2269.9,1147.0,0.803
299,11.96,B,both_agree,2582.7,1056.9,2919.8,1565.2,0.652
300,12.0,A,scrfd,1616.5,357.7,2029.6,851.0,0.901
300,12.0,A,scrfd,2026.0,741.7,2280.1,1133.9,0.811
300,12.0,A,scrfd,2581.6,1012.0,2916.8,1563.2,0.656
300,12.0,B,both_agree,1616.5,357.7,2029.6,851.0,0.901
300,12.0,B,both_agree,2026.0,741.7,2280.1,1133.9,0.811
300,12.0,B,both_agree,2581.6,1012.0,2916.8,1563.2,0.656
301,12.04,A,scrfd,1615.2,358.2,2029.9,851.6,0.901
301,12.04,A,scrfd,2033.0,736.2,2291.4,1134.7,0.817
301,12.04,A,scrfd,2583.9,989.0,2916.1,1572.5,0.69
301,12.04,B,both_agree,1615.2,358.2,2029.9,851.6,0.901
301,12.04,B,both_agree,2033.0,736.2,2291.4,1134.7,0.817
301,12.04,B,both_agree,2583.9,989.0,2916.1,1572.5,0.69
302,12.08,A,scrfd,1614.5,358.9,2028.0,851.6,0.901
302,12.08,A,scrfd,2043.0,727.6,2299.9,1133.4,0.803
302,12.08,A,scrfd,2582.8,982.4,2910.7,1577.1,0.687
302,12.08,B,both_agree,1614.5,358.9,2028.0,851.6,0.901
302,12.08,B,both_agree,2043.0,727.6,2299.9,1133.4,0.803
302,12.08,B,both_agree,2582.8,982.4,2910.7,1577.1,0.687
303,12.12,A,scrfd,1613.0,356.4,2027.7,852.5,0.901
303,12.12,A,scrfd,2052.0,731.2,2307.1,1137.6,0.736
303,12.12,A,scrfd,2587.1,993.2,2922.6,1565.7,0.687
303,12.12,B,both_agree,1613.0,356.4,2027.7,852.5,0.901
303,12.12,B,both_agree,2052.0,731.2,2307.1,1137.6,0.736
303,12.12,B,both_agree,2587.1,993.2,2922.6,1565.7,0.687
304,12.16,A,scrfd,1611.5,356.4,2026.2,852.4,0.898
304,12.16,A,scrfd,2067.9,730.3,2314.1,1122.3,0.829
304,12.16,A,scrfd,2581.0,974.8,2916.9,1559.1,0.726
304,12.16,B,both_agree,1611.5,356.4,2026.2,852.4,0.898
304,12.16,B,both_agree,2067.9,730.3,2314.1,1122.3,0.829
304,12.16,B,both_agree,2581.0,974.8,2916.9,1559.1,0.726
305,12.2,A,scrfd,1610.1,357.5,2025.9,853.7,0.898
305,12.2,A,scrfd,2076.5,730.2,2320.7,1118.0,0.839
305,12.2,A,scrfd,2579.9,975.6,2913.8,1553.0,0.715
305,12.2,B,both_agree,1610.1,357.5,2025.9,853.7,0.898
305,12.2,B,both_agree,2076.5,730.2,2320.7,1118.0,0.839
305,12.2,B,both_agree,2579.9,975.6,2913.8,1553.0,0.715
306,12.24,A,scrfd,1608.7,358.4,2025.4,854.1,0.898
306,12.24,A,scrfd,2087.5,727.8,2329.0,1120.6,0.822
306,12.24,A,scrfd,2576.6,964.5,2907.8,1550.8,0.738
306,12.24,B,both_agree,1608.7,358.4,2025.4,854.1,0.898
306,12.24,B,both_agree,2087.5,727.8,2329.0,1120.6,0.822
306,12.24,B,both_agree,2576.6,964.5,2907.8,1550.8,0.738
307,12.28,A,scrfd,1608.1,358.7,2022.9,853.8,0.896
307,12.28,A,scrfd,2094.5,728.1,2338.8,1111.9,0.812
307,12.28,A,scrfd,2582.3,986.4,2911.9,1543.9,0.713
307,12.28,B,both_agree,1608.1,358.7,2022.9,853.8,0.896
307,12.28,B,both_agree,2094.5,728.1,2338.8,1111.9,0.812
307,12.28,B,both_agree,2582.3,986.4,2911.9,1543.9,0.713
308,12.32,A,scrfd,1608.5,361.4,2019.0,852.0,0.893
308,12.32,A,scrfd,2098.2,721.9,2349.2,1115.9,0.777
308,12.32,A,scrfd,2584.0,984.3,2910.9,1533.9,0.698
308,12.32,B,both_agree,1608.5,361.4,2019.0,852.0,0.893
308,12.32,B,scrfd_only,2098.2,721.9,2349.2,1115.9,0.777
308,12.32,B,both_agree,2584.0,984.3,2910.9,1533.9,0.698
309,12.36,A,scrfd,1607.6,362.8,2019.0,852.0,0.895
309,12.36,A,scrfd,2106.8,724.0,2356.5,1111.9,0.762
309,12.36,A,scrfd,2576.4,990.4,2908.7,1519.1,0.693
309,12.36,B,both_agree,1607.6,362.8,2019.0,852.0,0.895
309,12.36,B,both_agree,2106.8,724.0,2356.5,1111.9,0.762
309,12.36,B,both_agree,2576.4,990.4,2908.7,1519.1,0.693
310,12.4,A,scrfd,1606.6,362.5,2018.0,851.8,0.893
310,12.4,A,scrfd,2115.5,730.1,2363.4,1095.5,0.797
310,12.4,A,scrfd,2579.6,981.6,2904.9,1529.1,0.673
310,12.4,B,both_agree,1606.6,362.5,2018.0,851.8,0.893
310,12.4,B,both_agree,2115.5,730.1,2363.4,1095.5,0.797
310,12.4,B,both_agree,2579.6,981.6,2904.9,1529.1,0.673
311,12.44,A,scrfd,1605.1,360.9,2017.9,852.8,0.893
311,12.44,A,scrfd,2122.6,728.5,2372.4,1097.9,0.776
311,12.44,A,scrfd,2578.7,985.3,2904.7,1524.8,0.662
311,12.44,B,both_agree,1605.1,360.9,2017.9,852.8,0.893
311,12.44,B,both_agree,2122.6,728.5,2372.4,1097.9,0.776
311,12.44,B,both_agree,2578.7,985.3,2904.7,1524.8,0.662
312,12.48,A,scrfd,1604.2,358.6,2017.5,853.5,0.893
312,12.48,A,scrfd,2129.8,723.4,2383.0,1101.0,0.757
312,12.48,A,scrfd,2574.7,976.8,2904.0,1516.8,0.677
312,12.48,B,both_agree,1604.2,358.6,2017.5,853.5,0.893
312,12.48,B,both_agree,2129.8,723.4,2383.0,1101.0,0.757
312,12.48,B,both_agree,2574.7,976.8,2904.0,1516.8,0.677
313,12.52,A,scrfd,1604.0,360.4,2016.2,852.5,0.894
313,12.52,A,scrfd,2145.8,720.9,2393.6,1103.9,0.742
313,12.52,A,scrfd,2568.2,970.7,2901.6,1506.5,0.683
313,12.52,B,both_agree,1604.0,360.4,2016.2,852.5,0.894
313,12.52,B,both_agree,2145.8,720.9,2393.6,1103.9,0.742
313,12.52,B,both_agree,2568.2,970.7,2901.6,1506.5,0.683
314,12.56,A,scrfd,1603.7,359.5,2014.6,852.6,0.893
314,12.56,A,scrfd,2144.9,712.0,2406.1,1121.5,0.709
314,12.56,A,scrfd,2569.6,965.6,2897.9,1514.4,0.665
314,12.56,B,both_agree,1603.7,359.5,2014.6,852.6,0.893
314,12.56,B,both_agree,2144.9,712.0,2406.1,1121.5,0.709
314,12.56,B,both_agree,2569.6,965.6,2897.9,1514.4,0.665
315,12.6,A,scrfd,1602.9,361.0,2014.4,851.4,0.894
315,12.6,A,scrfd,2155.7,716.9,2410.4,1102.4,0.771
315,12.6,A,scrfd,2573.9,993.4,2900.8,1512.6,0.632
315,12.6,B,both_agree,1602.9,361.0,2014.4,851.4,0.894
315,12.6,B,both_agree,2155.7,716.9,2410.4,1102.4,0.771
315,12.6,B,both_agree,2573.9,993.4,2900.8,1512.6,0.632
316,12.64,A,scrfd,1603.3,360.2,2014.1,850.1,0.894
316,12.64,A,scrfd,2162.1,719.0,2420.1,1102.5,0.756
316,12.64,A,scrfd,2569.9,984.4,2900.8,1507.7,0.681
316,12.64,B,both_agree,1603.3,360.2,2014.1,850.1,0.894
316,12.64,B,both_agree,2162.1,719.0,2420.1,1102.5,0.756
316,12.64,B,both_agree,2569.9,984.4,2900.8,1507.7,0.681
317,12.68,A,scrfd,1602.5,359.8,2013.8,849.6,0.895
317,12.68,A,scrfd,2175.8,716.6,2433.8,1102.1,0.79
317,12.68,A,scrfd,2568.3,1006.6,2911.0,1501.9,0.669
317,12.68,B,both_agree,1602.5,359.8,2013.8,849.6,0.895
317,12.68,B,both_agree,2175.8,716.6,2433.8,1102.1,0.79
317,12.68,B,both_agree,2568.3,1006.6,2911.0,1501.9,0.669
318,12.72,A,scrfd,1602.2,356.6,2013.2,849.3,0.896
318,12.72,A,scrfd,2182.7,710.2,2443.9,1117.4,0.771
318,12.72,A,scrfd,2569.6,1000.6,2914.1,1517.0,0.675
318,12.72,B,both_agree,1602.2,356.6,2013.2,849.3,0.896
318,12.72,B,both_agree,2182.7,710.2,2443.9,1117.4,0.771
318,12.72,B,both_agree,2569.6,1000.6,2914.1,1517.0,0.675
319,12.76,A,scrfd,1602.1,358.1,2012.7,848.2,0.895
319,12.76,A,scrfd,2190.6,713.4,2459.8,1113.0,0.776
319,12.76,A,scrfd,2568.3,1004.9,2923.1,1524.7,0.661
319,12.76,B,both_agree,1602.1,358.1,2012.7,848.2,0.895
319,12.76,B,both_agree,2190.6,713.4,2459.8,1113.0,0.776
319,12.76,B,both_agree,2568.3,1004.9,2923.1,1524.7,0.661
320,12.8,A,scrfd,1602.5,356.5,2012.7,848.0,0.896
320,12.8,A,scrfd,2201.7,716.8,2464.1,1111.8,0.725
320,12.8,A,scrfd,2570.0,1043.0,2943.1,1521.0,0.665
320,12.8,B,both_agree,1602.5,356.5,2012.7,848.0,0.896
320,12.8,B,both_agree,2201.7,716.8,2464.1,1111.8,0.725
320,12.8,B,both_agree,2570.0,1043.0,2943.1,1521.0,0.665
321,12.84,A,scrfd,1602.0,356.0,2012.9,848.2,0.896
321,12.84,A,scrfd,2209.9,718.2,2476.6,1109.7,0.741
321,12.84,A,scrfd,2562.5,1025.1,2946.8,1524.8,0.703
321,12.84,B,both_agree,1602.0,356.0,2012.9,848.2,0.896
321,12.84,B,both_agree,2209.9,718.2,2476.6,1109.7,0.741
321,12.84,B,both_agree,2562.5,1025.1,2946.8,1524.8,0.703
322,12.88,A,scrfd,1601.4,355.7,2012.4,848.4,0.896
322,12.88,A,scrfd,2223.1,715.5,2486.3,1111.3,0.728
322,12.88,A,scrfd,2557.1,1009.4,2947.3,1527.9,0.72
322,12.88,B,both_agree,1601.4,355.7,2012.4,848.4,0.896
322,12.88,B,both_agree,2223.1,715.5,2486.3,1111.3,0.728
322,12.88,B,both_agree,2557.1,1009.4,2947.3,1527.9,0.72
323,12.92,A,scrfd,1600.9,358.4,2011.9,849.0,0.896
323,12.92,A,scrfd,2553.6,997.5,2952.2,1526.3,0.741
323,12.92,A,scrfd,2228.6,708.6,2502.4,1107.5,0.719
323,12.92,B,both_agree,1600.9,358.4,2011.9,849.0,0.896
323,12.92,B,both_agree,2553.6,997.5,2952.2,1526.3,0.741
323,12.92,B,both_agree,2228.6,708.6,2502.4,1107.5,0.719
324,12.96,A,scrfd,1600.5,356.5,2011.7,851.6,0.897
324,12.96,A,scrfd,2551.9,999.3,2952.1,1525.6,0.735
324,12.96,A,scrfd,2231.0,707.0,2509.6,1111.0,0.7
324,12.96,B,both_agree,1600.5,356.5,2011.7,851.6,0.897
324,12.96,B,both_agree,2551.9,999.3,2952.1,1525.6,0.735
324,12.96,B,both_agree,2231.0,707.0,2509.6,1111.0,0.7
325,13.0,A,scrfd,1600.5,355.6,2011.7,851.6,0.896
325,13.0,A,scrfd,2559.9,1011.8,2962.3,1527.9,0.75
325,13.0,A,scrfd,2273.6,715.1,2509.2,1092.7,0.615
325,13.0,B,both_agree,1600.5,355.6,2011.7,851.6,0.896
325,13.0,B,both_agree,2559.9,1011.8,2962.3,1527.9,0.75
325,13.0,B,both_agree,2273.6,715.1,2509.2,1092.7,0.615
326,13.04,A,scrfd,1600.9,349.1,2010.4,853.6,0.892
326,13.04,A,scrfd,2568.0,1006.1,2955.7,1533.3,0.741
326,13.04,A,scrfd,2259.0,711.4,2536.7,1101.8,0.655
326,13.04,B,both_agree,1600.9,349.1,2010.4,853.6,0.892
326,13.04,B,both_agree,2568.0,1006.1,2955.7,1533.3,0.741
326,13.04,B,both_agree,2259.0,711.4,2536.7,1101.8,0.655
327,13.08,A,scrfd,1601.6,347.3,2009.5,854.2,0.891
327,13.08,A,scrfd,2571.5,989.7,2952.2,1532.9,0.741
327,13.08,A,scrfd,2276.1,705.8,2550.5,1088.3,0.501
327,13.08,B,both_agree,1601.6,347.3,2009.5,854.2,0.891
327,13.08,B,both_agree,2571.5,989.7,2952.2,1532.9,0.741
327,13.08,B,both_agree,2276.1,705.8,2550.5,1088.3,0.501
328,13.12,A,scrfd,1600.6,350.7,2009.4,853.7,0.891
328,13.12,A,scrfd,2581.2,989.4,2949.5,1530.0,0.743
328,13.12,A,orphan_safetynet,1854.7,610.8,2815.2,1126.7,0.82
328,13.12,B,both_agree,1600.6,350.7,2009.4,853.7,0.891
328,13.12,B,both_agree,2581.2,989.4,2949.5,1530.0,0.743
328,13.12,B,yoloface_only,2285.0,712.8,2549.8,1079.9,0.663
329,13.16,A,scrfd,1600.4,361.2,2009.0,851.9,0.895
329,13.16,A,scrfd,2299.0,723.3,2557.4,1077.4,0.775
329,13.16,A,scrfd,2585.7,1018.9,2956.5,1519.7,0.732
329,13.16,B,both_agree,1600.4,361.2,2009.0,851.9,0.895
329,13.16,B,both_agree,2299.0,723.3,2557.4,1077.4,0.775
329,13.16,B,both_agree,2585.7,1018.9,2956.5,1519.7,0.732
330,13.2,A,scrfd,1600.3,357.6,2008.2,852.2,0.893
330,13.2,A,scrfd,2314.5,713.2,2573.3,1088.3,0.832
330,13.2,A,scrfd,2575.7,1007.9,2958.2,1513.0,0.737
330,13.2,B,both_agree,1600.3,357.6,2008.2,852.2,0.893
330,13.2,B,both_agree,2314.5,713.2,2573.3,1088.3,0.832
330,13.2,B,both_agree,2575.7,1007.9,2958.2,1513.0,0.737
331,13.24,A,scrfd,1599.6,355.9,2007.3,852.1,0.892
331,13.24,A,scrfd,2324.3,708.5,2582.7,1095.1,0.852
331,13.24,A,scrfd,2554.8,990.1,2959.0,1515.1,0.771
331,13.24,B,both_agree,1599.6,355.9,2007.3,852.1,0.892
331,13.24,B,both_agree,2324.3,708.5,2582.7,1095.1,0.852
331,13.24,B,both_agree,2554.8,990.1,2959.0,1515.1,0.771
332,13.28,A,scrfd,1599.5,353.8,2007.2,851.7,0.893
332,13.28,A,scrfd,2334.7,704.3,2592.9,1096.9,0.844
332,13.28,A,scrfd,2565.8,1016.6,2955.5,1500.7,0.73
332,13.28,B,both_agree,1599.5,353.8,2007.2,851.7,0.893
332,13.28,B,both_agree,2334.7,704.3,2592.9,1096.9,0.844
332,13.28,B,both_agree,2565.8,1016.6,2955.5,1500.7,0.73
333,13.32,A,scrfd,1599.2,353.3,2007.3,851.1,0.892
333,13.32,A,scrfd,2341.8,706.0,2602.3,1095.4,0.811
333,13.32,A,scrfd,2578.2,1020.6,2953.4,1504.9,0.723
333,13.32,B,both_agree,1599.2,353.3,2007.3,851.1,0.892
333,13.32,B,both_agree,2341.8,706.0,2602.3,1095.4,0.811
333,13.32,B,both_agree,2578.2,1020.6,2953.4,1504.9,0.723
334,13.36,A,scrfd,1599.4,351.1,2007.2,850.4,0.891
334,13.36,A,scrfd,2351.4,709.7,2617.5,1092.6,0.841
334,13.36,A,scrfd,2582.4,1005.2,2961.7,1513.6,0.746
334,13.36,B,both_agree,1599.4,351.1,2007.2,850.4,0.891
334,13.36,B,both_agree,2351.4,709.7,2617.5,1092.6,0.841
334,13.36,B,both_agree,2582.4,1005.2,2961.7,1513.6,0.746
335,13.4,A,scrfd,1600.1,351.5,2007.2,848.6,0.89
335,13.4,A,scrfd,2361.4,705.5,2626.8,1095.4,0.846
335,13.4,A,scrfd,2574.7,1022.4,2974.2,1514.5,0.765
335,13.4,B,both_agree,1600.1,351.5,2007.2,848.6,0.89
335,13.4,B,both_agree,2361.4,705.5,2626.8,1095.4,0.846
335,13.4,B,both_agree,2574.7,1022.4,2974.2,1514.5,0.765
336,13.44,A,scrfd,1601.5,350.8,2007.6,848.2,0.89
336,13.44,A,scrfd,2375.0,700.2,2637.0,1097.3,0.838
336,13.44,A,scrfd,2573.8,1015.1,2977.5,1519.6,0.779
336,13.44,B,both_agree,1601.5,350.8,2007.6,848.2,0.89
336,13.44,B,both_agree,2375.0,700.2,2637.0,1097.3,0.838
336,13.44,B,both_agree,2573.8,1015.1,2977.5,1519.6,0.779
337,13.48,A,scrfd,1603.8,351.0,2009.6,848.0,0.888
337,13.48,A,scrfd,2386.9,698.4,2646.9,1094.7,0.811
337,13.48,A,scrfd,2584.8,1020.9,2976.4,1509.9,0.714
337,13.48,B,both_agree,1603.8,351.0,2009.6,848.0,0.888
337,13.48,B,both_agree,2386.9,698.4,2646.9,1094.7,0.811
337,13.48,B,both_agree,2584.8,1020.9,2976.4,1509.9,0.714
338,13.52,A,scrfd,1604.5,350.4,2012.4,846.3,0.887
